Fall,Inflow,Inflow(14day),Inflow(21day),Inflow(28day),Inflow(3day),Inflow(7day),Inflow(7dayForecast),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(t-1),Inflow(t-2),Inflow(t-3),Outflow,Outflow(14day),Outflow(21day),Outflow(28day),Outflow(7day),Spring,Storage,Summer,Winter
0,0.01967409210844717,0.017530422060184587,0.016572144713163643,0.01596845111857142,0.07623731826054245,0.01826190106344934,0.020686653723582273,0.019983177311349715,0.020248937750768487,0.02053900232580011,0.019280787792138352,0.018856310780152187,0.01842612757980474,0.016494477149357364,0.01569494656637663,0.015378162537907282,0.015128841355434096,0.016070317147835717,1,0.7475125729872565,0,0
0,0.010099425048687525,0.009770762562634098,0.009270474133430509,0.009113649874320446,0.040324655700218,0.010072441419862696,0.009460875398735007,0.009945146622623349,0.009712540194285146,0.009589830726978965,0.01010246306563913,0.010050156338994082,0.01007261124689726,0.005856636244229089,0.007166398943781516,0.00800788561014526,0.008796092189360314,0.006403667992223281,1,0.704115921876998,0,0
0,0.005961615940669473,0.0063714047153618615,0.00652941719190566,0.006598324511179126,0.02428139851760143,0.006217290541202323,0.005670416612270552,0.005889045761036935,0.00581636750965513,0.005743689258273324,0.006034132084427379,0.006106594192310652,0.006179056300193924,0.0030311964234303007,0.003385224035206441,0.0036321525434593552,0.003942594432785732,0.003178999979373734,1,0.683266369825993,0,0
0,0.01435721063884026,0.012805206933330348,0.011980377737077464,0.011262141928810294,0.056481696472995696,0.01363228944438327,0.01478755234441996,0.014486005805002844,0.014607030348803523,0.01470625075821558,0.01420521958503021,0.01404945919947744,0.013869807049647782,0.009091860122302637,0.00842857371502321,0.008392327379158845,0.008458954114657207,0.008629773187628254,1,0.6884352751036141,0,0
0,0.007234031353514514,0.00720778715247583,0.007060354906169273,0.00695659914522815,0.02898555692951331,0.007249529057784762,0.007105357753839522,0.0072041180986361095,0.007173154285822973,0.007142135180486959,0.0072438734225872626,0.0072507849879473365,0.0072568671654642015,0.005482640691271544,0.005583450808880636,0.0056306851047957076,0.005744286884275499,0.0055375303686282995,1,0.7105927355688174,0,0
0,0.0052329700998935596,0.005533121255876798,0.005594064355088438,0.005630561902167813,0.021255337930839925,0.005423046623115739,0.00506492911144801,0.005174732784221342,0.005133592662140968,0.005092933398630365,0.005287520833197536,0.005341804422851639,0.005393042574897195,0.0030786702785912893,0.0032123336956360947,0.003349330047741216,0.00354761805791543,0.0031189097449378068,1,0.7460540011119587,0,0
0,0.0010153419920489134,0.0010156070879077418,0.001035155146081128,0.0010694422578638447,0.004061367968195654,0.0010154248345047975,0.0009852536120719085,0.0010153419920489136,0.0009952195595147328,0.0009857092455792694,0.0010153419920489134,0.0010153419920489134,0.0010153419920489136,0.0017049557318082188,0.0016792828547298223,0.0016691291310536617,0.0016606308757875794,0.0016913778532888603,1,0.6295284389121222,0,0
0,0.002652313934461924,0.0028530047979891337,0.0028813659127609604,0.002917011713488993,0.010772808110395726,0.0027766452002911447,0.002401926317662934,0.00258893269751045,0.0025247380784460746,0.002460293187962345,0.0026680184660264053,0.0027067479681714816,0.0027457277417359126,0.001961877656318277,0.0018406390301710775,0.0017899084175836313,0.0017393170929587425,0.0018921234364382463,1,0.6890892182989119,0,0
0,0.005033621049940749,0.004882221181744443,0.004727066456476287,0.004445519360408844,0.02006874807376952,0.004974155460608019,0.005121393633341984,0.005058755451055902,0.005084098870059745,0.005109233271174897,0.005011621917155969,0.005011726426100315,0.005011778680572488,0.0030375524674091463,0.00264189653396534,0.002474184561372402,0.002351486706171147,0.002824861835816359,1,0.8192023693605972,0,0
0,0.001182079187100633,0.0015049920845506162,0.0016226784455678693,0.001762906514972631,0.004950171238485916,0.0013506683712772216,0.001035522230207867,0.0011492686040232858,0.0011177788978814192,0.0010863420268169722,0.0012154181209521728,0.0012520856646811246,0.0013005882657519858,0.0026955399797747325,0.0026260958183753455,0.0025949394764124335,0.0025642146209151127,0.0026585780691858736,1,0.7884776563099347,0,0
