Fall,Inflow,Inflow(14day),Inflow(21day),Inflow(28day),Inflow(3day),Inflow(7day),Inflow(7dayForecast),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(t-1),Inflow(t-2),Inflow(t-3),Outflow,Outflow(14day),Outflow(21day),Outflow(28day),Outflow(7day),Spring,Storage,Summer,Winter
0,0.05818588458416871,0.05539839910405823,0.054085960603037,0.05255754804509134,0.22991072246970615,0.05637500229151772,0.06044759471586728,0.058833842466906316,0.059446469312828,0.059939770581578865,0.057710582145493884,0.05720194854001157,0.05681230720003201,0.05726127801692893,0.05426787734987701,0.05284416830366344,0.051156579584231775,0.055487202855623925,1,0.9111769846071116,0,0
0,0.07750777310585923,0.07871278287546231,0.07996540171978768,0.0813192646446235,0.3105205161664492,0.07774859554763862,0.07637431503460212,0.07722939120068306,0.07692974401108373,0.07679538607768273,0.07761796594332479,0.07767886198508207,0.07771591513218308,0.07606366697275789,0.07717008315094438,0.07841923449578952,0.07979232976840632,0.07631314282031985,1,0.9081444119558155,0,0
0,0.07566213690615606,0.07541858915748184,0.07556506681592122,0.07588073808169503,0.3021383719948313,0.07525693718448333,0.07535585854109435,0.07568348716674077,0.07540720842156248,0.07529376524591835,0.07563632539709095,0.07551714633054346,0.07532276336104086,0.07394296293817824,0.07368475680163993,0.0738246184589315,0.07418475805352089,0.07355087382428462,1,0.9075621746674378,0,0
0,0.08909767531777102,0.07726437305384674,0.0756920768404022,0.07441741405856238,0.3431060203309007,0.07992465092943561,0.0920065084658386,0.0898683807774717,0.09060428849902534,0.09137402735488862,0.0884832374784528,0.08785462278285244,0.07767048475182446,0.07854042820549997,0.07447516863784805,0.07332543173053539,0.07225535141803084,0.07581350069388347,1,0.9120679012345678,0,0
0,0.07835035777619509,0.07638205949894261,0.07540981840366666,0.07434939177933025,0.3116048226096073,0.07740106783168985,0.07829613995027528,0.0785297636972278,0.07831753573380368,0.07824041986721413,0.07802659860076128,0.07772323370409494,0.07750463252855597,0.07640206683268885,0.07461574652278687,0.07342436556380508,0.07227199776755483,0.07566791832000305,1,0.9070901613006875,0,0
0,0.07540089894156879,0.07400480079905918,0.07290595635093244,0.07226291164090207,0.3016851126898974,0.07511170027916439,0.0753332366729496,0.0752649300017721,0.07531519340131781,0.07541282038889695,0.07540702076587244,0.0754041209543602,0.07547307202809593,0.07352923171104989,0.07209304252366452,0.0710376492194674,0.07041982826671823,0.07314746922402424,1,0.912254710851202,0,0
0,0.0667998667998668,0.06444371304248268,0.06248335093174464,0.06044149516466673,0.2668307768786238,0.06605670474433291,0.06737923730404934,0.06703886225417326,0.06696843826030428,0.06697162486636173,0.06690502479976164,0.06670363129693274,0.0664222539820626,0.0654589429709047,0.06288655523105283,0.06098922722299344,0.059025822662186284,0.06444683136412459,1,0.923654167469957,0,0
0,0.06367858616662445,0.06197275042114414,0.061101077095608886,0.05983923800055039,0.2529043524258835,0.06264790119882395,0.06398559289878497,0.06387010119067535,0.06391821894214238,0.06403707934808413,0.0632330986397972,0.0628631336765308,0.06312953394293107,0.06189918534416142,0.06007021003603368,0.059088022177564224,0.0577833877218703,0.06087104966120688,1,0.9154135338345867,0,0
0,0.06181792688969723,0.05887145436017616,0.05725865233725793,0.055674332502767224,0.24493465067627748,0.0602737886401591,0.06273844633379835,0.06223122969534453,0.06205692234400368,0.062409042313348546,0.061430116932509285,0.06084314409673261,0.06084346275733836,0.06023386501855402,0.05720875160383021,0.05557548701772899,0.053892985574462,0.05865471962532797,1,0.9139223057644109,0,0
0,0.06261450960233039,0.06010452502405526,0.058711062027721445,0.05717131389706422,0.2487250715067157,0.06136391881280963,0.06311246749480764,0.06222105790396351,0.06256244480472405,0.06282902974942992,0.062293553191769796,0.062025979674957495,0.061791029037658006,0.061034441852188696,0.05831417386441311,0.056915516941615237,0.0553568839454007,0.05962671517260469,1,0.9156025717703348,0,0
0,0.05303818988029514,0.05043261591450246,0.04944896373467802,0.04810667801098423,0.20929660451191553,0.051367088140840705,0.05490458504812572,0.05352733391010903,0.05400245687327026,0.05463085558779338,0.0526245684140421,0.052023893172218526,0.05160995304535974,0.05185245376632936,0.049091327901990923,0.0477264969404409,0.0461524008003844,0.05034837570722739,1,0.9056421502474132,0,0
0,0.12457815797528717,0.1248542384427552,0.12477086502604845,0.12489942717215445,0.4992125400737841,0.12508000948192335,0.12371162064941967,0.1246361542055322,0.12454400463969842,0.12425885650766033,0.12492162453884943,0.12461295571343418,0.12509980184621333,0.12356966797158188,0.12351146461194307,0.1233750123702277,0.12349952015023787,0.12375801763361574,1,0.9129218648473034,0,0
0,0.048830892658643855,0.05029079586017385,0.0507313094490128,0.05139636971215919,0.19689913488956548,0.049728508599322,0.04685703238813287,0.048259823111497756,0.04782291817698516,0.04734038954134647,0.049132086414383075,0.049376443864482145,0.04955971195205646,0.04910502150693538,0.05042081788493272,0.05079711215596383,0.05138865069008609,0.05005593874493397,0,0.944849512670565,1,0
0,0.055440572186983665,0.05852739195186222,0.05982549386513843,0.060969663737948085,0.22408213795773604,0.05717253810213483,0.05381995539206748,0.0550473449994981,0.05462288907264983,0.05405981578230381,0.05576496868362897,0.056176359525641824,0.05670023756148158,0.05582073428963381,0.05863942391625235,0.05979380989633895,0.06085216902031666,0.05740283867419889,0,0.9432753357753357,1,0
0,0.046898777666408216,0.04985388372116061,0.05115495650132639,0.0525664570156977,0.18998524878491593,0.04859390661346142,0.045612774300105276,0.046596819032849825,0.046361051749027625,0.04613253399398605,0.04723982071600129,0.04765714141624273,0.048189508986263715,0.047504586114946006,0.04970450290296347,0.0509057558256643,0.05225443459529167,0.04869675086026241,0,0.9473263094330029,1,0
0,0.09613480618265306,0.10675870040189932,0.10778271625845107,0.10834823640701971,0.39611743917964015,0.10428468774333435,0.0947057044117878,0.09582538673447764,0.09557332619533575,0.09521196506842437,0.09652484676408124,0.09691297538187493,0.10654481085103096,0.09653249461861901,0.09879650993800006,0.09926050254143218,0.09954429257231719,0.09780099144419034,0,0.9502480560375298,1,0
0,0.057015507475160175,0.05966513460734201,0.061127080244332,0.06256569085449253,0.2307826395778656,0.058429852139867726,0.05489757451479939,0.05626937619841226,0.05575718477175388,0.055399106923218526,0.05767692515716815,0.05778021057844724,0.058309996367090076,0.05707415534844167,0.059568737983876956,0.06090753860228619,0.06225937208142466,0.05837413666025031,0,0.9461912740653132,1,0
0,0.052888149226822,0.05471394980444284,0.055775728097342415,0.057097029764493885,0.2131982399404908,0.053834640499920296,0.051170731355878026,0.05258114744280753,0.05215468603236443,0.05161664491808033,0.05323297463925714,0.053491120903228245,0.05358599517118343,0.05305488838877647,0.05461011493880225,0.05553652366633435,0.056809896642432516,0.05395545097022109,0,0.9475365497076025,1,0
0,0.052191564070074574,0.054993146718755215,0.05609404695113038,0.05696531122992534,0.21082575284780405,0.05362877189380205,0.05037724566536715,0.0517616354936929,0.05122012721347025,0.0508072192698779,0.05241787544679161,0.05279264456505979,0.05342366876587805,0.052284231959705246,0.05478007361198542,0.0558208763014255,0.05665147642732414,0.053584419186665906,0,0.950064677091279,1,0
0,0.05102502033020027,0.05276857703007067,0.053549612442893066,0.0542342876595009,0.2057160958450744,0.052019421532631435,0.049474701846243356,0.0506792493270546,0.05032370721990027,0.049920570380316574,0.0512784386406188,0.05156211585377386,0.051850521020481495,0.051116112235313406,0.05256910241828071,0.0532521266034892,0.05389134217145451,0.0519724571940091,0,0.9498986142893465,1,0
0,0.04942744655663317,0.05391714687681879,0.0555194786226912,0.05706123450484352,0.20154582259845416,0.05199289204757421,0.047442600689353936,0.04878693873909185,0.04839881012129815,0.04786505360668039,0.05014347693773531,0.05054020939188403,0.05143468971220166,0.04942521593239296,0.05358421482823397,0.05510921067995571,0.05663343264163496,0.0518540015464144,0,0.9493621875200824,1,0
0,0.04759567802005913,0.0513440221106125,0.052978295541224595,0.05400885433130075,0.19322799452818176,0.04945484444132249,0.046169682200470616,0.04773783182354016,0.047202627481387614,0.046463490742666945,0.04806721258770353,0.048613133624575276,0.04895197029584382,0.04784342278621454,0.051469988301692075,0.052903788996986424,0.05384444537502577,0.04973410889782847,0,0.9463952453597761,1,0
0,0.04835191330541043,0.0494580308138719,0.04965772837392643,0.04985498615142184,0.19435807459032015,0.04898195902980592,0.04710736819763216,0.048143713355261124,0.04782766648257751,0.047357831853289095,0.04833627387253537,0.04875723527408921,0.048912652138285176,0.04780779136996544,0.048835665168120414,0.04899479019150005,0.049225103337785445,0.04846678866355227,0,0.9430167882252447,1,0
0,0.07924113193511988,0.08040465879034633,0.08106793814095667,0.08188934877618047,0.3177862460679186,0.07972680533529296,0.078639646186973,0.07900599504510468,0.07883169115746606,0.07876770618605443,0.07938549211692544,0.079529221904924,0.07963040011094931,0.07958122939400243,0.08045790455297426,0.08100320270072715,0.08176557770639319,0.07998985966533294,0,0.9477957348080344,1,0
1,0.012832019577264065,0.012724918524895185,0.012384620086802372,0.012135711178773378,0.05273201144364641,0.01348483080307097,0.013346306706091977,0.013015910063406855,0.01352160890029953,0.013497561682880858,0.013561216081930288,0.01286950494559317,0.013469270838858889,0.008263755538816807,0.008719945398671039,0.008777503794425254,0.008878576202651357,0.00867144680891909,0,0.8086446298673512,0,0
1,0.020514095155243474,0.02263352201834772,0.024311774232029414,0.026196459928517345,0.08349201746330934,0.02146235324635871,0.01998239728930092,0.02026738103293127,0.020388436656379242,0.020200639339395324,0.020860231386547176,0.02100844397495115,0.02110924694656752,0.018213578022190452,0.021108457882210448,0.023067310148649864,0.02527823559949329,0.01952993463588132,0,0.8280604288499024,0,0
1,0.05456046533445914,0.04660311449503682,0.0439700612737483,0.041489199420525064,0.20935001577838613,0.049561482705304825,0.059871311726082344,0.055771904237989244,0.05689054917312728,0.058224462468763054,0.05297205093433634,0.05161016298646471,0.050207336523126,0.054547842625523466,0.04697884721526714,0.044407940934819624,0.04202677330175219,0.04987666053807342,0,0.8284681802545576,0,0
1,0.016920737361373842,0.01867143834986274,0.01948755224598109,0.020316708068460598,0.06915308644472992,0.017792463091227978,0.01628610253290347,0.016747085858023883,0.0166702071342107,0.016455418769872984,0.017182394772246787,0.017440680309268278,0.01760927400184105,0.017088319491791175,0.019507085029506308,0.02043906293377752,0.02132334487959279,0.018352820355713426,0,0.8107150142798857,0,0
