Title: "PNF.csv"

5427,PST,'RESERVOIR STORAGE (af)'
19750201,0000,558051
19750301,0000,586524
19750401,0000,571778
19750501,0000,772566
19750601,0000,824523
19750701,0000,606682
19750801,0000,426281
19750901,0000,354380
19751001,0000,406849
19751101,0000,456433
19751201,0000,475725
19760101,0000,480732
19760201,0000,503147
19760301,0000,516576
19760401,0000,546956
19760501,0000,577358
19760601,0000,423138
19760701,0000,259975
19760801,0000,195398
19760901,0000,207654
19761001,0000,230276
19761101,0000,246150
19761201,0000,253369
19770101,0000,266291
19770201,0000,275660
19770301,0000,291954
19770401,0000,338592
19770501,0000,390068
19770601,0000,341790
19770701,0000,126459
19770801,0000,67176
19770901,0000,67889
19771001,0000,79589
19771101,0000,93509
19771201,0000,152664
19780101,0000,309692
19780201,0000,507767
19780301,0000,545467
19780401,0000,488132
19780501,0000,606007
19780601,0000,884480
19780701,0000,876809
19780801,0000,652163
19780901,0000,m
19781001,0000,648622
19781101,0000,645136
19781201,0000,658623
19790101,0000,711032
19790201,0000,788903
19790301,0000,856797
19790401,0000,841563
19790501,0000,984639
19790601,0000,887248
19790701,0000,654501
19790801,0000,524254
19790901,0000,484045
19791001,0000,508341
19791101,0000,533628
19791201,0000,562915
19800101,0000,750237
19800201,0000,873345
19800301,0000,683025
19800401,0000,625844
19800501,0000,741853
19800601,0000,967158
19800701,0000,934989
19800801,0000,735711
19800901,0000,683552
19801001,0000,689069
19801101,0000,722575
19801201,0000,737555
19810101,0000,745260
19810201,0000,768592
19810301,0000,782081
19810401,0000,882765
19810501,0000,936990
19810601,0000,714950
19810701,0000,462115
19810801,0000,307886
19810901,0000,327914
19811001,0000,348873
19811101,0000,400840
19811201,0000,450479
19820101,0000,548447
19820201,0000,632853
19820301,0000,782081
19820401,0000,926607
19820501,0000,929225
19820601,0000,983871
19820701,0000,890022
19820801,0000,677345
19820901,0000,743657
19821001,0000,736908
19821101,0000,697751
19821201,0000,644672
19830101,0000,646018
19830201,0000,664597
19830301,0000,764921
19830401,0000,554691
19830501,0000,594523
19830601,0000,915895
19830701,0000,979163
19830801,0000,925412
19830901,0000,864638
19831001,0000,771658
19831101,0000,739553
19831201,0000,763140
19840101,0000,674490
19840201,0000,735861
19840301,0000,743105
19840401,0000,784455
19840501,0000,945141
19840601,0000,882599
19840701,0000,676107
19840801,0000,536786
19840901,0000,514428
19841001,0000,515171
19841101,0000,556665
19841201,0000,593278
19850101,0000,622834
19850201,0000,614797
19850301,0000,594834
19850401,0000,719519
19850501,0000,837001
19850601,0000,664786
19850701,0000,333000
19850801,0000,192082
19850901,0000,220171
19851001,0000,263254
19851101,0000,304545
19851201,0000,368425
19860101,0000,458142
19860201,0000,805157
19860301,0000,835395
19860401,0000,745160
19860501,0000,883593
19860601,0000,996415
19860701,0000,846730
19860801,0000,627946
19860901,0000,561057
19861001,0000,533300
19861101,0000,563800
19861201,0000,590400
19870101,0000,612800
19870201,0000,633400
19870301,0000,611700
19870401,0000,740500
19870501,0000,784800
19870601,0000,500621
19870701,0000,175855
19870801,0000,108292
19870901,0000,125453
19871001,0000,147988
19871101,0000,165486
19871201,0000,194083
