Date,PST,Outflow
19970426,0000,2603
19970427,0000,2638
19970428,0000,2128
19970429,0000,2817
19970430,0000,2023
19970501,0000,2038
19970502,0000,2020
19970503,0000,1975
19970504,0000,2358
19970505,0000,2612
19970506,0000,2588
19970507,0000,2511
19970508,0000,2835
19970509,0000,3624
19970510,0000,3686
19970511,0000,3687
19970512,0000,3788
19970513,0000,3761
19970514,0000,3800
19970515,0000,3685
19970516,0000,3803
19970517,0000,3974
19970518,0000,3848
19970519,0000,3681
19970520,0000,3896
19970521,0000,3824
19970522,0000,3692
19970523,0000,3760
19970524,0000,4052
19970525,0000,3984
19970526,0000,3853
19970527,0000,3959
19970528,0000,3820
19970529,0000,3146
19970530,0000,3461
19970531,0000,3939
19970601,0000,3582
19970602,0000,3761
19970603,0000,3545
19970604,0000,3671
19970605,0000,3830
19970606,0000,3764
19970607,0000,3978
19970608,0000,3982
19970609,0000,3486
19970610,0000,3959
19970611,0000,3925
19970612,0000,3994
19970613,0000,3707
19970614,0000,3624
19970615,0000,3517
19970616,0000,3476
19970617,0000,3399
19970618,0000,3540
19970619,0000,2643
19970620,0000,3313
19970621,0000,3543
19970622,0000,3521
19970623,0000,3491
19970624,0000,3527
19970625,0000,3586
19970626,0000,3542
19970627,0000,3524
19970628,0000,3532
19970629,0000,3200
19970630,0000,3350
19970701,0000,3400
19970702,0000,3298
19970703,0000,3473
19970704,0000,3334
19970705,0000,3129
19970706,0000,3296
19970707,0000,3672
19970708,0000,3674
19970709,0000,3660
19970710,0000,3664
19970711,0000,3669
19970712,0000,3334
19970713,0000,3311
19970714,0000,3374
19970715,0000,3407
19970716,0000,3403
19970717,0000,3452
19970718,0000,3487
19970719,0000,3618
19970720,0000,3622
19970721,0000,3625
19970722,0000,3635
19970723,0000,3478
19970724,0000,3505
19970725,0000,3540
19970726,0000,3532
19970727,0000,3424
19970728,0000,3294
19970729,0000,3287
19970730,0000,3473
19970731,0000,3652
19970801,0000,3084
19970802,0000,3331
19970803,0000,2533
19970804,0000,2274
19970805,0000,2623
19970806,0000,2721
19970807,0000,2961
19970808,0000,2421
19970809,0000,2626
19970810,0000,1987
19970811,0000,2001
19970812,0000,1727
19970813,0000,1453
19970814,0000,1468
19970815,0000,1546
19970816,0000,1467
19970817,0000,1525
19970818,0000,1539
19970819,0000,1361
19970820,0000,1482
19970821,0000,1529
19970822,0000,1326
19970823,0000,1415
19970824,0000,1485
19970825,0000,1598
19970826,0000,1535
19970827,0000,1597
19970828,0000,1448
19970829,0000,1504
19970830,0000,1384
19970831,0000,1229
19970901,0000,2103
19970902,0000,1927
19970903,0000,633
19970904,0000,450
19970905,0000,1169
19970906,0000,1286
19970907,0000,1292
19970908,0000,1307
19970909,0000,1337
19970910,0000,1195
19970911,0000,943
19970912,0000,898
19970913,0000,450
19970914,0000,450
19970915,0000,946
19970916,0000,699
19970917,0000,700
19970918,0000,450
19970919,0000,746
19970920,0000,734
19970921,0000,745
19970922,0000,744
19970923,0000,822
19970924,0000,746
19970925,0000,745
19970926,0000,743
19970927,0000,751
19970928,0000,697
19970929,0000,589
19970930,0000,776
19971001,0000,697
19971002,0000,700
19971003,0000,697
19971004,0000,698
19971005,0000,700
19971006,0000,732
19971007,0000,731
19971008,0000,679
19971009,0000,877
19971010,0000,848
19971011,0000,796
19971012,0000,803
19971013,0000,943
19971014,0000,1439
19971015,0000,970
19971016,0000,767
19971017,0000,1198
19971018,0000,1095
19971019,0000,907
19971020,0000,1090
19971021,0000,1660
19971022,0000,1867
19971023,0000,1445
19971024,0000,1145
19971025,0000,1193
19971026,0000,300
19971027,0000,524
19971028,0000,525
19971029,0000,1096
19971030,0000,1078
19971031,0000,1747
19971101,0000,1847
19971102,0000,1774
19971103,0000,300
19971104,0000,300
19971105,0000,300
19971106,0000,602
19971107,0000,300
19971108,0000,300
19971109,0000,300
19971110,0000,417
19971111,0000,734
19971112,0000,786
19971113,0000,704
19971114,0000,300
19971115,0000,300
19971116,0000,300
19971117,0000,300
19971118,0000,300
19971119,0000,300
19971120,0000,454
19971121,0000,300
19971122,0000,300
19971123,0000,475
19971124,0000,520
19971125,0000,568
19971126,0000,300
19971127,0000,300
19971128,0000,300
19971129,0000,450
19971130,0000,681
19971201,0000,300
19971202,0000,300
19971203,0000,300
19971204,0000,300
19971205,0000,839
19971206,0000,435
19971207,0000,300
19971208,0000,300
19971209,0000,300
19971210,0000,300
19971211,0000,300
19971212,0000,300
19971213,0000,300
19971214,0000,300
19971215,0000,300
19971216,0000,752
19971217,0000,300
19971218,0000,300
19971219,0000,m
19971220,0000,300
19971221,0000,1102
19971222,0000,300
19971223,0000,300
19971224,0000,300
19971225,0000,895
19971226,0000,300
19971227,0000,707
19971228,0000,692
19971229,0000,772
19971230,0000,300
19971231,0000,300
19980101,0000,300
19980102,0000,300
19980103,0000,731
19980104,0000,300
19980105,0000,300
19980106,0000,300
19980107,0000,300
19980108,0000,300
19980109,0000,300
19980110,0000,300
19980111,0000,300
19980112,0000,300
19980113,0000,322
19980114,0000,300
19980115,0000,300
19980116,0000,342
19980117,0000,475
19980118,0000,437
19980119,0000,1782
19980120,0000,714
19980121,0000,719
19980122,0000,423
19980123,0000,435
19980124,0000,430
19980125,0000,429
19980126,0000,431
19980127,0000,403
19980128,0000,426
19980129,0000,381
19980130,0000,426
19980131,0000,420
19980201,0000,433
19980202,0000,412
19980203,0000,383
19980204,0000,529
19980205,0000,2021
19980206,0000,3500
19980207,0000,3500
19980208,0000,4146
19980209,0000,4904
19980210,0000,5043
19980211,0000,5034
19980212,0000,5000
19980213,0000,4604
19980214,0000,4604
19980215,0000,4855
19980216,0000,5032
19980217,0000,4473
19980218,0000,4104
19980219,0000,4220
19980220,0000,4172
19980221,0000,3798
19980222,0000,3384
19980223,0000,3262
19980224,0000,3163
19980225,0000,3216
19980226,0000,3081
19980227,0000,2696
19980228,0000,2163
19980301,0000,2141
19980302,0000,2017
19980303,0000,1893
19980304,0000,1751
19980305,0000,1531
19980306,0000,1609
19980307,0000,946
19980308,0000,996
19980309,0000,755
19980310,0000,1015
19980311,0000,861
19980312,0000,986
19980313,0000,804
19980314,0000,825
19980315,0000,803
19980316,0000,847
19980317,0000,1689
19980318,0000,2149
19980319,0000,3418
19980320,0000,5263
19980321,0000,8055
19980322,0000,7255
19980323,0000,6161
19980324,0000,6093
19980325,0000,6123
19980326,0000,6165
19980327,0000,6205
19980328,0000,6004
19980329,0000,6130
19980330,0000,6703
19980331,0000,6052
19980401,0000,6250
19980402,0000,6612
19980403,0000,7063
19980404,0000,6664
19980405,0000,m
19980406,0000,6675
19980407,0000,6430
19980408,0000,6521
19980409,0000,6725
19980410,0000,6688
19980411,0000,6453
19980412,0000,6183
19980413,0000,5777
19980414,0000,6725
19980415,0000,6780
19980416,0000,6780
19980417,0000,6508
19980418,0000,6761
19980419,0000,6241
19980420,0000,6121
19980421,0000,6230
19980422,0000,5957
19980423,0000,5833
19980424,0000,5821
19980425,0000,5580
19980426,0000,5844
19980427,0000,5957
19980428,0000,6102
19980429,0000,6100
19980430,0000,6020
19980501,0000,5903
19980502,0000,5794
19980503,0000,5698
19980504,0000,5704
19980505,0000,5699
19980506,0000,5689
19980507,0000,5675
19980508,0000,5774
19980509,0000,5814
19980510,0000,5877
19980511,0000,5851
19980512,0000,4441
19980513,0000,3892
19980514,0000,4178
19980515,0000,4113
19980516,0000,3842
19980517,0000,3816
19980518,0000,4052
19980519,0000,2032
19980520,0000,2041
19980521,0000,2091
19980522,0000,2030
19980523,0000,1950
19980524,0000,2012
19980525,0000,1705
19980526,0000,3661
19980527,0000,4157
19980528,0000,5258
19980529,0000,5265
19980530,0000,5535
19980531,0000,5500
19980601,0000,5500
19980602,0000,5506
19980603,0000,5500
19980604,0000,5500
19980605,0000,5500
19980606,0000,5500
19980607,0000,5500
19980608,0000,5500
19980609,0000,5500
19980610,0000,5537
19980611,0000,5551
19980612,0000,5521
19980613,0000,5522
19980614,0000,5671
19980615,0000,5507
19980616,0000,5501
19980617,0000,5502
19980618,0000,5636
19980619,0000,5722
19980620,0000,5500
19980621,0000,5490
19980622,0000,5491
19980623,0000,5490
19980624,0000,5422
19980625,0000,5452
19980626,0000,5468
19980627,0000,5630
19980628,0000,5586
19980629,0000,5551
19980630,0000,4156
19980701,0000,3460
19980702,0000,3834
19980703,0000,3820
19980704,0000,3569
19980705,0000,3826
19980706,0000,3858
19980707,0000,4059
19980708,0000,3996
19980709,0000,4094
19980710,0000,4345
19980711,0000,4332
19980712,0000,4314
19980713,0000,2581
19980714,0000,4021
19980715,0000,3782
19980716,0000,3643
19980717,0000,3737
19980718,0000,3613
19980719,0000,3542
19980720,0000,3766
19980721,0000,3734
19980722,0000,3572
19980723,0000,2881
19980724,0000,3608
19980725,0000,m
19980726,0000,3457
19980727,0000,3463
19980728,0000,3284
19980729,0000,3352
19980730,0000,3430
19980731,0000,3466
19980801,0000,3623
19980802,0000,3566
19980803,0000,3417
19980804,0000,3406
19980805,0000,3424
19980806,0000,3598
19980807,0000,3378
19980808,0000,3317
19980809,0000,3433
19980810,0000,3510
19980811,0000,3478
19980812,0000,3458
19980813,0000,3459
19980814,0000,3444
19980815,0000,3640
19980816,0000,3430
19980817,0000,1492
19980818,0000,3360
19980819,0000,3454
19980820,0000,3460
19980821,0000,3467
19980822,0000,3458
19980823,0000,3561
19980824,0000,3561
19980825,0000,3066
19980826,0000,3098
19980827,0000,3069
19980828,0000,3064
19980829,0000,3082
19980830,0000,3052
19980831,0000,2849
19980901,0000,3079
19980902,0000,3013
19980903,0000,2773
19980904,0000,2598
19980905,0000,2331
19980906,0000,2378
19980907,0000,2355
19980908,0000,2371
19980909,0000,2371
19980910,0000,2232
19980911,0000,1829
19980912,0000,2265
19980913,0000,2180
19980914,0000,2175
19980915,0000,2294
19980916,0000,2122
19980917,0000,2134
19980918,0000,2130
19980919,0000,1898
19980920,0000,1853
19980921,0000,1903
19980922,0000,1809
19980923,0000,1575
19980924,0000,1763
19980925,0000,1765
19980926,0000,1643
19980927,0000,1575
19980928,0000,1837
19980929,0000,1684
19980930,0000,1632
19981001,0000,1402
19981002,0000,450
19981003,0000,1396
19981004,0000,1422
19981005,0000,1382
19981006,0000,1573
19981007,0000,1384
19981008,0000,1539
19981009,0000,1505
19981010,0000,1436
19981011,0000,1457
19981012,0000,1395
19981013,0000,1487
19981014,0000,1393
19981015,0000,990
19981016,0000,1046
19981017,0000,1053
19981018,0000,1113
19981019,0000,1048
19981020,0000,1058
19981021,0000,747
19981022,0000,321
19981023,0000,1043
19981024,0000,1049
19981025,0000,1098
19981026,0000,1098
19981027,0000,665
19981028,0000,627
19981029,0000,600
19981030,0000,600
19981031,0000,600
19981101,0000,631
19981102,0000,601
19981103,0000,592
19981104,0000,628
19981105,0000,655
19981106,0000,599
19981107,0000,607
19981108,0000,634
19981109,0000,630
19981110,0000,628
19981111,0000,634
19981112,0000,600
19981113,0000,624
19981114,0000,600
19981115,0000,600
19981116,0000,1648
19981117,0000,3446
19981118,0000,3413
19981119,0000,3434
19981120,0000,3449
19981121,0000,3440
19981122,0000,3398
19981123,0000,3374
19981124,0000,3414
19981125,0000,3415
19981126,0000,4130
19981127,0000,4141
19981128,0000,4138
19981129,0000,4117
19981130,0000,1969
19981201,0000,1000
19981202,0000,1000
19981203,0000,1000
19981204,0000,1000
19981205,0000,1000
19981206,0000,1000
19981207,0000,1000
19981208,0000,1698
19981209,0000,1527
19981210,0000,1000
19981211,0000,1000
19981212,0000,1000
19981213,0000,1000
19981214,0000,1002
19981215,0000,1677
19981216,0000,2214
19981217,0000,2310
19981218,0000,2194
19981219,0000,2178
19981220,0000,2366
19981221,0000,2068
19981222,0000,2007
19981223,0000,1957
19981224,0000,1799
19981225,0000,2108
19981226,0000,3119
19981227,0000,2151
19981228,0000,2134
19981229,0000,1772
19981230,0000,2103
19981231,0000,2652
19990101,0000,3612
19990102,0000,3919
19990103,0000,4019
19990104,0000,3458
19990105,0000,2214
19990106,0000,2208
19990107,0000,1643
19990108,0000,1677
19990109,0000,1660
19990110,0000,1662
19990111,0000,1643
19990112,0000,1787
19990113,0000,1483
19990114,0000,1634
19990115,0000,2777
19990116,0000,1634
19990117,0000,1608
19990118,0000,1621
19990119,0000,1769
19990120,0000,2152
19990121,0000,2168
19990122,0000,2166
19990123,0000,1335
19990124,0000,1501
19990125,0000,1514
19990126,0000,1507
19990127,0000,1547
19990128,0000,1508
19990129,0000,1501
19990130,0000,1507
19990131,0000,1470
19990201,0000,1535
19990202,0000,796
19990203,0000,500
19990204,0000,2186
19990205,0000,2167
19990206,0000,2198
19990207,0000,2186
19990208,0000,1069
19990209,0000,558
19990210,0000,500
19990211,0000,500
19990212,0000,781
19990213,0000,500
19990214,0000,500
19990215,0000,500
19990216,0000,500
19990217,0000,500
19990218,0000,500
19990219,0000,500
19990220,0000,1512
19990221,0000,1571
19990222,0000,500
19990223,0000,1487
19990224,0000,1547
19990225,0000,1482
19990226,0000,2181
19990227,0000,2144
19990228,0000,2133
19990301,0000,2151
19990302,0000,2152
19990303,0000,2185
19990304,0000,2145
19990305,0000,2154
19990306,0000,2159
19990307,0000,2170
19990308,0000,2214
19990309,0000,2102
19990310,0000,2126
19990311,0000,1996
19990312,0000,2195
19990313,0000,2916
19990314,0000,2136
19990315,0000,2147
19990316,0000,1750
19990317,0000,2130
19990318,0000,2235
19990319,0000,1040
19990320,0000,1005
19990321,0000,1038
19990322,0000,1004
19990323,0000,1005
19990324,0000,714
19990325,0000,1000
19990326,0000,852
19990327,0000,500
19990328,0000,510
19990329,0000,500
19990330,0000,500
19990331,0000,500
19990401,0000,500
19990402,0000,500
19990403,0000,968
19990404,0000,984
19990405,0000,979
19990406,0000,1515
19990407,0000,1518
19990408,0000,1533
19990409,0000,1436
19990410,0000,1488
19990411,0000,1502
19990412,0000,1392
19990413,0000,1337
19990414,0000,1357
19990415,0000,1906
19990416,0000,1449
19990417,0000,1344
19990418,0000,1493
19990419,0000,2047
19990420,0000,1782
19990421,0000,1852
19990422,0000,3381
19990423,0000,3593
19990424,0000,3519
19990425,0000,3172
19990426,0000,2049
19990427,0000,2269
19990428,0000,2102
19990429,0000,2099
19990430,0000,2809
19990501,0000,2524
19990502,0000,2664
19990503,0000,2663
19990504,0000,2068
19990505,0000,2451
19990506,0000,1658
19990507,0000,2181
19990508,0000,2177
19990509,0000,2291
19990510,0000,2677
19990511,0000,2747
19990512,0000,2617
19990513,0000,2642
19990514,0000,2759
19990515,0000,2575
19990516,0000,2792
19990517,0000,2574
19990518,0000,2452
19990519,0000,2534
19990520,0000,2575
19990521,0000,2398
19990522,0000,2453
19990523,0000,2498
19990524,0000,2439
19990525,0000,2474
19990526,0000,2930
19990527,0000,2813
19990528,0000,2838
19990529,0000,2462
19990530,0000,3030
19990531,0000,2849
19990601,0000,2869
19990602,0000,3023
19990603,0000,3184
19990604,0000,2998
19990605,0000,3099
19990606,0000,2921
19990607,0000,3147
19990608,0000,3123
19990609,0000,2876
19990610,0000,2923
19990611,0000,3088
19990612,0000,3147
19990613,0000,2935
19990614,0000,2940
19990615,0000,2777
19990616,0000,2924
19990617,0000,2958
19990618,0000,3011
19990619,0000,3170
19990620,0000,2889
19990621,0000,2780
19990622,0000,2949
19990623,0000,2915
19990624,0000,2596
19990625,0000,3286
19990626,0000,2962
19990627,0000,2787
19990628,0000,3070
19990629,0000,3124
19990630,0000,2868
19990701,0000,3010
19990702,0000,3001
19990703,0000,2935
19990704,0000,2989
19990705,0000,3106
19990706,0000,3076
19990707,0000,2971
19990708,0000,3051
19990709,0000,m
19990710,0000,2981
19990711,0000,3001
19990712,0000,3120
19990713,0000,2980
19990714,0000,3054
19990715,0000,2893
19990716,0000,2995
19990717,0000,2942
19990718,0000,2987
19990719,0000,2930
19990720,0000,2985
19990721,0000,2809
19990722,0000,2900
19990723,0000,2945
19990724,0000,2740
19990725,0000,2747
19990726,0000,2778
19990727,0000,2424
19990728,0000,2405
19990729,0000,2423
19990730,0000,2449
19990731,0000,2949
19990801,0000,2693
19990802,0000,2615
19990803,0000,2416
19990804,0000,2606
19990805,0000,2611
19990806,0000,m
19990807,0000,2561
19990808,0000,2704
19990809,0000,2319
19990810,0000,2359
19990811,0000,2533
19990812,0000,2782
19990813,0000,1997
19990814,0000,1570
19990815,0000,2218
19990816,0000,2166
19990817,0000,2135
19990818,0000,1619
19990819,0000,1817
19990820,0000,1774
19990821,0000,1637
19990822,0000,1629
19990823,0000,1650
19990824,0000,1685
19990825,0000,1585
19990826,0000,1643
19990827,0000,1744
19990828,0000,1653
19990829,0000,1680
19990830,0000,1676
19990831,0000,1342
19990901,0000,2283
19990902,0000,2543
19990903,0000,2084
19990904,0000,2346
19990905,0000,2327
19990906,0000,2216
19990907,0000,2201
19990908,0000,1980
19990909,0000,1922
19990910,0000,2126
19990911,0000,2175
19990912,0000,2671
19990913,0000,3349
19990914,0000,2961
19990915,0000,1767
19990916,0000,2185
19990917,0000,2190
19990918,0000,450
19990919,0000,2321
19990920,0000,2049
19990921,0000,2030
19990922,0000,2150
19990923,0000,2231
19990924,0000,2380
19990925,0000,2292
19990926,0000,1725
19990927,0000,2161
19990928,0000,2229
19990929,0000,589
19990930,0000,2154
19991001,0000,2196
19991002,0000,1928
19991003,0000,1546
19991004,0000,1292
19991005,0000,1375
19991006,0000,1266
19991007,0000,1105
19991008,0000,979
19991009,0000,677
19991010,0000,889
19991011,0000,727
19991012,0000,746
19991013,0000,858
19991014,0000,925
19991015,0000,776
19991016,0000,828
19991017,0000,796
19991018,0000,676
19991019,0000,930
19991020,0000,887
19991021,0000,300
19991022,0000,403
19991023,0000,401
19991024,0000,411
19991025,0000,425
19991026,0000,409
19991027,0000,414
19991028,0000,410
19991029,0000,414
19991030,0000,409
19991031,0000,478
19991101,0000,422
19991102,0000,393
19991103,0000,410
19991104,0000,369
19991105,0000,410
19991106,0000,412
19991107,0000,411
19991108,0000,388
19991109,0000,462
19991110,0000,411
19991111,0000,417
19991112,0000,417
19991113,0000,413
19991114,0000,413
19991115,0000,401
19991116,0000,509
19991117,0000,300
19991118,0000,413
19991119,0000,888
19991120,0000,1390
19991121,0000,1293
19991122,0000,1004
19991123,0000,1289
19991124,0000,300
19991125,0000,1277
19991126,0000,1442
19991127,0000,1763
19991128,0000,1860
19991129,0000,1777
19991130,0000,1812
19991201,0000,1811
19991202,0000,1756
19991203,0000,1784
19991204,0000,1765
19991205,0000,1831
19991206,0000,1817
19991207,0000,1812
19991208,0000,1792
19991209,0000,1760
19991210,0000,1808
19991211,0000,1262
19991212,0000,1339
19991213,0000,1275
19991214,0000,1242
19991215,0000,1279
19991216,0000,888
19991217,0000,509
19991218,0000,300
19991219,0000,300
19991220,0000,905
19991221,0000,300
19991222,0000,300
19991223,0000,852
19991224,0000,748
19991225,0000,300
19991226,0000,300
19991227,0000,300
19991228,0000,732
19991229,0000,300
19991230,0000,1367
19991231,0000,535
20000101,0000,570
20000102,0000,551
20000103,0000,897
20000104,0000,514
20000105,0000,304
20000106,0000,300
20000107,0000,470
20000108,0000,300
20000109,0000,300
20000110,0000,300
20000111,0000,373
20000112,0000,669
20000113,0000,300
20000114,0000,300
20000115,0000,300
20000116,0000,300
20000117,0000,300
20000118,0000,300
20000119,0000,1736
20000120,0000,1730
20000121,0000,838
20000122,0000,2082
20000123,0000,1955
20000124,0000,2400
20000125,0000,1483
20000126,0000,2870
20000127,0000,2634
20000128,0000,2846
20000129,0000,2718
20000130,0000,1517
20000131,0000,3043
20000201,0000,1609
20000202,0000,2184
20000203,0000,2342
20000204,0000,2352
20000205,0000,1209
20000206,0000,773
20000207,0000,1563
20000208,0000,1352
20000209,0000,1173
20000210,0000,1345
20000211,0000,1621
20000212,0000,2936
20000213,0000,2992
20000214,0000,300
20000215,0000,300
20000216,0000,300
20000217,0000,314
20000218,0000,300
20000219,0000,300
20000220,0000,300
20000221,0000,300
20000222,0000,571
20000223,0000,3017
20000224,0000,3196
20000225,0000,5300
20000226,0000,3026
20000227,0000,3000
20000228,0000,3000
20000229,0000,3000
20000301,0000,3833
20000302,0000,5000
20000303,0000,5000
20000304,0000,5000
20000305,0000,5000
20000306,0000,5000
20000307,0000,5000
20000308,0000,5000
20000309,0000,5000
20000310,0000,4860
20000311,0000,5014
20000312,0000,4972
20000313,0000,4252
20000314,0000,3976
20000315,0000,4242
20000316,0000,3516
20000317,0000,3901
20000318,0000,3871
20000319,0000,3837
20000320,0000,3706
20000321,0000,3672
20000322,0000,3769
20000323,0000,3762
20000324,0000,3611
20000325,0000,3332
20000326,0000,3198
20000327,0000,3052
20000328,0000,2998
20000329,0000,3001
20000330,0000,3093
20000331,0000,3120
20000401,0000,3120
20000402,0000,2951
20000403,0000,3131
20000404,0000,3237
20000405,0000,3411
20000406,0000,3184
20000407,0000,3251
20000408,0000,3144
20000409,0000,562
20000410,0000,682
20000411,0000,833
20000412,0000,808
20000413,0000,830
20000414,0000,1140
20000415,0000,300
20000416,0000,300
20000417,0000,300
20000418,0000,314
20000419,0000,300
20000420,0000,314
20000421,0000,1166
20000422,0000,1164
20000423,0000,1206
20000424,0000,1376
20000425,0000,1158
20000426,0000,1259
20000427,0000,3127
20000428,0000,3127
20000429,0000,3063
20000430,0000,3106
20000501,0000,3324
20000502,0000,3257
20000503,0000,3099
20000504,0000,3204
20000505,0000,3031
20000506,0000,3131
20000507,0000,3126
20000508,0000,3125
20000509,0000,1219
20000510,0000,2384
20000511,0000,3650
20000512,0000,3355
20000513,0000,3372
20000514,0000,3362
20000515,0000,3499
20000516,0000,3471
20000517,0000,3400
20000518,0000,2943
20000519,0000,3155
20000520,0000,3791
20000521,0000,3471
20000522,0000,3464
20000523,0000,3235
20000524,0000,3462
20000525,0000,3685
20000526,0000,3502
20000527,0000,3302
20000528,0000,3484
20000529,0000,3566
20000530,0000,3584
20000531,0000,3281
20000601,0000,3467
20000602,0000,3264
20000603,0000,3258
20000604,0000,3876
20000605,0000,3391
20000606,0000,3461
20000607,0000,3594
20000608,0000,3516
20000609,0000,3500
20000610,0000,3493
20000611,0000,3502
20000612,0000,3472
20000613,0000,3436
20000614,0000,3450
20000615,0000,2661
20000616,0000,2775
20000617,0000,3464
20000618,0000,3368
20000619,0000,3515
20000620,0000,3508
20000621,0000,3480
20000622,0000,3418
20000623,0000,3437
20000624,0000,3390
20000625,0000,3544
20000626,0000,3488
20000627,0000,3178
20000628,0000,3642
20000629,0000,3511
20000630,0000,3275
20000701,0000,3486
20000702,0000,3481
20000703,0000,3470
20000704,0000,3435
20000705,0000,3432
20000706,0000,3443
20000707,0000,3553
20000708,0000,3381
20000709,0000,3480
20000710,0000,3559
20000711,0000,3434
20000712,0000,3459
20000713,0000,3526
20000714,0000,3567
20000715,0000,3412
20000716,0000,3429
20000717,0000,3522
20000718,0000,3496
20000719,0000,3760
20000720,0000,3704
20000721,0000,3713
20000722,0000,3420
20000723,0000,3346
20000724,0000,3397
20000725,0000,3730
20000726,0000,3476
20000727,0000,3761
20000728,0000,3478
20000729,0000,3744
20000730,0000,3754
20000731,0000,3784
20000801,0000,3724
20000802,0000,3480
20000803,0000,3755
20000804,0000,3789
20000805,0000,3736
20000806,0000,3740
20000807,0000,3705
20000808,0000,3630
20000809,0000,3534
20000810,0000,3544
20000811,0000,3518
20000812,0000,3510
20000813,0000,3511
20000814,0000,3500
20000815,0000,3463
20000816,0000,3545
20000817,0000,3543
20000818,0000,3515
20000819,0000,2994
20000820,0000,3258
20000821,0000,3019
20000822,0000,2988
20000823,0000,3561
20000824,0000,3440
20000825,0000,3537
20000826,0000,3488
20000827,0000,3382
20000828,0000,3472
20000829,0000,3484
20000830,0000,3504
20000831,0000,3474
20000901,0000,3477
20000902,0000,3487
20000903,0000,3520
20000904,0000,3501
20000905,0000,3495
20000906,0000,2368
20000907,0000,1796
20000908,0000,1645
20000909,0000,1636
20000910,0000,2029
20000911,0000,1984
20000912,0000,1768
20000913,0000,1652
20000914,0000,1715
20000915,0000,1828
20000916,0000,1735
20000917,0000,1627
20000918,0000,1812
20000919,0000,1153
20000920,0000,1326
20000921,0000,2397
20000922,0000,464
20000923,0000,464
20000924,0000,464
20000925,0000,464
20000926,0000,947
20000927,0000,2284
20000928,0000,2489
20000929,0000,488
20000930,0000,464
20001001,0000,813
20001002,0000,692
20001003,0000,1018
20001004,0000,864
20001005,0000,450
20001006,0000,896
20001007,0000,450
20001008,0000,1249
20001009,0000,450
20001010,0000,450
20001011,0000,450
20001012,0000,450
20001013,0000,450
20001014,0000,450
20001015,0000,380
20001016,0000,314
20001017,0000,300
20001018,0000,300
20001019,0000,300
20001020,0000,300
20001021,0000,300
20001022,0000,300
20001023,0000,300
20001024,0000,300
20001025,0000,300
20001026,0000,300
20001027,0000,300
20001028,0000,300
20001029,0000,300
20001030,0000,300
20001031,0000,300
20001101,0000,300
20001102,0000,300
20001103,0000,300
20001104,0000,300
20001105,0000,300
20001106,0000,300
20001107,0000,300
20001108,0000,300
20001109,0000,300
20001110,0000,300
20001111,0000,300
20001112,0000,300
20001113,0000,300
20001114,0000,300
20001115,0000,300
20001116,0000,300
20001117,0000,300
20001118,0000,300
20001119,0000,300
20001120,0000,671
20001121,0000,1938
20001122,0000,1785
20001123,0000,1960
20001124,0000,1952
20001125,0000,1552
20001126,0000,300
20001127,0000,300
20001128,0000,300
20001129,0000,1399
20001130,0000,1201
20001201,0000,300
20001202,0000,300
20001203,0000,300
20001204,0000,300
20001205,0000,300
20001206,0000,300
20001207,0000,300
20001208,0000,300
20001209,0000,300
20001210,0000,m
20001211,0000,300
20001212,0000,772
20001213,0000,1232
20001214,0000,1475
20001215,0000,1842
20001216,0000,1894
20001217,0000,1874
20001218,0000,1877
20001219,0000,1898
20001220,0000,1048
20001221,0000,388
20001222,0000,1158
20001223,0000,1186
20001224,0000,1230
20001225,0000,1265
20001226,0000,1423
20001227,0000,1420
20001228,0000,710
20001229,0000,453
20001230,0000,300
20001231,0000,300
20010101,0000,300
20010102,0000,542
20010103,0000,491
20010104,0000,650
20010105,0000,554
20010106,0000,611
20010107,0000,630
20010108,0000,631
20010109,0000,300
20010110,0000,300
20010111,0000,300
20010112,0000,874
20010113,0000,300
20010114,0000,1044
20010115,0000,858
20010116,0000,300
20010117,0000,1082
20010118,0000,1524
20010119,0000,907
20010120,0000,1189
20010121,0000,628
20010122,0000,1558
20010123,0000,1071
20010124,0000,1075
20010125,0000,1333
20010126,0000,1626
20010127,0000,1331
20010128,0000,300
20010129,0000,1503
20010130,0000,1488
20010131,0000,1352
20010201,0000,304
20010202,0000,300
20010203,0000,300
20010204,0000,300
20010205,0000,300
20010206,0000,300
20010207,0000,557
20010208,0000,300
20010209,0000,1060
20010210,0000,1490
20010211,0000,1593
20010212,0000,1624
20010213,0000,1564
20010214,0000,1507
20010215,0000,300
20010216,0000,300
20010217,0000,697
20010218,0000,300
20010219,0000,300
20010220,0000,300
20010221,0000,300
20010222,0000,300
20010223,0000,300
20010224,0000,300
20010225,0000,300
20010226,0000,300
20010227,0000,300
20010228,0000,300
20010301,0000,300
20010302,0000,300
20010303,0000,300
20010304,0000,300
20010305,0000,300
20010306,0000,300
20010307,0000,300
20010308,0000,300
20010309,0000,300
20010310,0000,300
20010311,0000,300
20010312,0000,300
20010313,0000,300
20010314,0000,300
20010315,0000,300
20010316,0000,300
20010317,0000,300
20010318,0000,300
20010319,0000,300
20010320,0000,300
20010321,0000,300
20010322,0000,300
20010323,0000,300
20010324,0000,300
20010325,0000,300
20010326,0000,300
20010327,0000,300
20010328,0000,300
20010329,0000,300
20010330,0000,300
20010331,0000,302
20010401,0000,300
20010402,0000,1264
20010403,0000,1060
20010404,0000,935
20010405,0000,613
20010406,0000,931
20010407,0000,936
