Fall,Inflow,Inflow(14day),Inflow(21day),Inflow(28day),Inflow(3day),Inflow(7day),Inflow(7dayForecast),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(t-1),Inflow(t-2),Inflow(t-3),Outflow,Outflow(14day),Outflow(21day),Outflow(28day),Outflow(7day),Spring,Storage,Summer,Winter
0,0.010020189832414107,0.009841812850749164,0.008105009545377555,0.006902428541884067,0.04076769352588514,0.010475273127510976,0.009360221116942206,0.011232722382377373,0.012308142318322928,0.010586464928307242,0.009843771602377989,0.010229058047767749,0.0106746740433253,0.00940226898524097,0.008117132041569282,0.005611496957977109,0.00432002671737222,0.009121057543062746,1,0.9753735195170284,0,0
0,0.019865187138462862,0.018651747181968516,0.018692549313909405,0.018380113961060107,0.07818934067841452,0.019071478719921976,0.02030696130980297,0.020034583540690196,0.02012143191688732,0.020216413564052314,0.01965157191821482,0.019431132229223623,0.019241449392513214,0.01863603487770957,0.018013632644234123,0.018014260335096996,0.017572703184533946,0.017967744435620662,1,0.9681726744843708,0,0
0,0.014631744083876358,0.01345696973614473,0.013171011585852654,0.0132060928275249,0.05769013234795068,0.013986635764095137,0.015234869827079773,0.014759990082187584,0.014920594657406992,0.015079096839211464,0.014505783295798757,0.014359255615618495,0.014193349352657071,0.013196175015110952,0.01157110978460098,0.011362661612652186,0.011589633045837563,0.012327220559187679,1,0.9685430665007604,0,0
0,0.01816965132073914,0.01631300661610874,0.01547424549142864,0.01475972518434826,0.07120230924763184,0.01716442428977509,0.018782047483830975,0.018341599579109476,0.018493568570865804,0.018665426425314813,0.017915435493958177,0.017690962557294895,0.017426259875639612,0.0165042302819913,0.014692348433265338,0.013871534639443628,0.013122103351409509,0.015549099938290172,1,0.9666962320135276,0,0
0,0.021577673968465407,0.022830649971067426,0.023660007419156942,0.02417428536226063,0.08639176178116065,0.02179468604218294,0.02150950941178232,0.021584606628724728,0.02158377470949361,0.021545968602212775,0.021578228581286153,0.021590984676163303,0.02164487455524577,0.020210368494386798,0.02171127623546292,0.02250970961710681,0.022988440619836393,0.02076086133417847,1,0.9642060499862523,0,0
0,0.017685790448506787,0.017449062255819166,0.01742707418059026,0.01745269247550459,0.0700446187298116,0.017411787212322637,0.018127645640936992,0.017804987014292846,0.017939448784439548,0.018032411136743552,0.01758039655253184,0.017436611124631938,0.01734182060414103,0.016224261391487364,0.016005932405766497,0.015920763708554515,0.015910622816093952,0.016148379353386706,1,0.9630494031983041,0,0
0,0.02292218546507601,0.02323476993792162,0.023227005963058794,0.023077586577131413,0.0919358157772999,0.023088864466317374,0.02271969359614191,0.022875085022062886,0.0228292502339484,0.02278016090466602,0.02297850710806482,0.023011594943271728,0.02302352826088733,0.021683832550692776,0.021737745574920427,0.021694642276714703,0.021534107513412323,0.02166253596979652,1,0.9696458539386784,0,0
0,0.009148786434710798,0.008202160517037675,0.007823482167802303,0.007686583724979173,0.035767769050827763,0.008602410963881927,0.009585592352887272,0.009280143332403805,0.00933655537931395,0.00943048505357619,0.009009564395862047,0.008874320129551834,0.008735098090703084,0.007483998223412272,0.006540310433182388,0.006179151072416247,0.006164540076749809,0.006927575002469831,1,0.9670810980806833,0,0
0,0.009828895134879072,0.008583458427517314,0.00810441020086207,0.007697661434053619,0.03826861272658943,0.009130666905907012,0.010510489042326345,0.010001747432462715,0.01018571941236999,0.010346638392338027,0.009654596374554146,0.009476952669139994,0.009308168548016216,0.008162027633389952,0.0069602301903389455,0.006493244429758351,0.006087109118130358,0.007533384594150457,1,0.9539114224638905,0,0
0,0.016014753317268305,0.016459949580333966,0.01645082739417687,0.016287883743054038,0.06449983032314015,0.016338003300356584,0.015691363423349397,0.015972346344504257,0.01589644471888731,0.01583454816741646,0.016091536381118224,0.016140798984583156,0.01625274164017047,0.014584864628226491,0.015006940626530492,0.015024324547236305,0.014846032677993332,0.014870996267948548,1,0.9676995812841935,0,0
