Fall,Inflow,Inflow(14day),Inflow(21day),Inflow(28day),Inflow(3day),Inflow(7day),Inflow(7dayForecast),Inflow(t+1),Inflow(t+2),Inflow(t+3),Inflow(t-1),Inflow(t-2),Inflow(t-3),Outflow,Outflow(14day),Outflow(21day),Outflow(28day),Outflow(7day),Spring,Storage,Summer,Winter
0,0.012676263694022683,0.011207775733779962,0.010652391019832879,0.010252678399824276,0.04920480492023832,0.011776282913703633,0.013481150984322232,0.012871228137612916,0.013060772631174325,0.013264962521622141,0.012417489909667498,0.012157063232750337,0.011953988083797808,0.009127388045358446,0.008942890090881634,0.008764134244895343,0.008563253342851651,0.009090799264160785,1,0.7717195736434109,0,0
0,0.007221326946485507,0.006993791972650323,0.006743120633184059,0.0064265579381858435,0.02893867936151234,0.0071904135329082484,0.0067064999834555855,0.007097532488652996,0.006986649713922441,0.006861376819093521,0.007218123666326626,0.007254296091505392,0.007244932657194813,0.004354785454151205,0.004592053471546072,0.004694241628702516,0.004766845205534422,0.00446061338238928,1,0.8190894454382827,0,0
0,0.005815192090033528,0.0060177843063678165,0.006025266253596062,0.00598130962295867,0.023491554017981073,0.005963064654396577,0.00570617073788321,0.0057853588741538006,0.005755440237469834,0.005731031242659148,0.005851196959019368,0.0058923911418626,0.005932773827065582,0.003485894889700386,0.0034782878620087925,0.0034859772597616153,0.003530002532116697,0.003477209424355302,1,0.7599734065460808,0,0
0,0.009758728938432956,0.009208783699269958,0.008765555484371551,0.008310736479869671,0.038415166463792255,0.009407625027075345,0.010065392676386333,0.00985689879770218,0.009960770495654216,0.01001144638776774,0.009663975911333205,0.009546223332692678,0.00944623828133342,0.006741730198389817,0.0065474710865831365,0.006385643406785056,0.006259910338662982,0.006677655442983139,1,0.7243117678725235,0,0
0,0.006356239698542216,0.006246140463418957,0.006066721413636654,0.005883503148782794,0.025437276862416203,0.0063481274955424485,0.006342552956045172,0.006357200682589881,0.0063604330834774805,0.006360520445663632,0.006360491324934915,0.006361976482099487,0.006358569356839585,0.003371161159936866,0.0031911846562048367,0.0031218974290279306,0.0030703877133821398,0.003273515196444275,1,0.7796167488841906,0,0
0,0.006674414978296264,0.006054116612176368,0.005721393369883537,0.005393853224839701,0.026313919038000573,0.006399516555087181,0.00638696418663709,0.006620744925822909,0.006564246316530013,0.006492009326984794,0.006609031799506089,0.006546622231731329,0.006483850028466885,0.0033721836821282345,0.003185690610797317,0.0032095658407039003,0.00328350117312581,0.0032340713656282692,1,0.7639297937691972,0,0
0,0.0025043244282144917,0.0030129961652160388,0.0027010058299698895,0.00247623166122109,0.010574412198090848,0.002893550424205815,0.0020922727730338726,0.002295854955474406,0.0021572169901979627,0.001972708053046319,0.0025931193542187204,0.0026842206419373446,0.00279274777372029,0.002031264014350695,0.0017174798422155716,0.0013932560275054992,0.0011613904066335354,0.0019782359993776484,1,0.6463083333333334,0,0
0,0.005697412332046198,0.005753344411690559,0.005685468673168077,0.005569601453706777,0.02291527615187042,0.005758765547349057,0.005608362183655283,0.005667578145475513,0.005642658081875842,0.005624224660597908,0.005727115475337655,0.005740045078888054,0.005750703265598519,0.0028091092551500007,0.002680265630967149,0.0026292877152957876,0.002578758570854477,0.0027390510220127746,1,0.4989685958421423,0,0
0,0.0033850891884718523,0.003747386711747932,0.003866985643639222,0.00392292728161801,0.0137951319293814,0.003563701475208573,0.0032119976570293687,0.0033395568490705903,0.0033066545857243523,0.0032695880581715673,0.003427006397408089,0.003471280305318361,0.0035117560381831003,0.00345196910207481,0.003286317025368671,0.003180535780203554,0.0030675182815774775,0.003367510371436678,1,0.5485732858065706,0,0
0,0.009734088682420554,0.009728252462228639,0.009601625793035065,0.009336255517287331,0.03875123638801254,0.009640846442785286,0.009868536042928868,0.009775387557834832,0.009816170783272314,0.009845890972843996,0.009695579004608037,0.009668765205814658,0.009652803495169298,0.006682800260637625,0.006695852232128208,0.0065014097781075555,0.006243384445184064,0.006790557712282044,1,0.7414705993571563,0,0
0,0.012335725115851966,0.01224458874458874,0.012072923943959885,0.011837001089115257,0.04944431631323809,0.012373728221508349,0.01172893843295535,0.012299207722040705,0.012250005338800267,0.011978495312533368,0.012367074551006899,0.012367565720631262,0.012373950925747964,0.008801268498942917,0.008648362208615907,0.008539596101963967,0.008444653420340524,0.008779171967332643,1,0.8377357881136951,0,0
0,0.004217951182010378,0.0061231203609639125,0.006953956661144823,0.007755057750565152,0.018636555833173165,0.00532965413726513,0.003238140999240366,0.003981869434300724,0.0037570311999487473,0.003513261579857775,0.0045139342686911395,0.004808347748094049,0.005096322634377603,0.00580988532257031,0.006454108435609493,0.00679325267168819,0.007130815097517001,0.006141557526335539,0,0.9309907299741603,1,0
0,0.0004209110128771862,0.0033366738969275974,0.004943280820659256,0.006157346881448362,0.003258031608982983,0.0016530404056831114,0.0001176835849140289,0.0002890344327976463,0.00017209006638182112,0.00010896080663522524,0.0006885081092269254,0.0009317109951359423,0.0012169014917429294,0.004599269652123775,0.004781085721889104,0.004704900455428997,0.004808072477205669,0.005017350514179267,0,0.8109930679785331,1,0
0,0.0004295493090419094,0.0006142045812840135,0.0007359025752260424,0.0008842267668906147,0.0018193856883074644,0.0005078340566108612,0.0003797923610669005,0.00041199814984170166,0.0004031486483917773,0.0003908565007930758,0.00044528410278938817,0.00046285638251811613,0.00048169589395805036,0.0029128376908503753,0.003052168308888333,0.003112165193107507,0.003161384070474979,0.0029846716255656157,0,0.7268140599710369,1,0
0,0.0027899288871804724,0.005296672554600673,0.006548295804109758,0.007703588283926551,0.013083562901744726,0.004082931397941969,0.0016663646431088293,0.0024949281397484355,0.0021881393213317103,0.001893309415508147,0.0030988532257031206,0.0034308838917718417,0.0037638968970892853,0.005251970017297713,0.005801384427177238,0.006036511292325245,0.006236054291022578,0.005527336182727304,0,0.8741714039621017,1,0
0,0.0004569749085985398,0.0007198279545477682,0.0009208026772223747,0.0011248310565364036,0.0019769709350914663,0.000567264410056058,0.0003778225242937693,0.0004333714127761209,0.00041050215195641233,0.0003912176855617005,0.0004807727607452053,0.0005061902489272611,0.0005330330168204601,0.0029146322238466573,0.00305447314165275,0.0031106143541709025,0.003153135970141933,0.00298873751376305,0,0.7663558379061057,1,0
0,0.0003666640032651862,0.0005155517452118159,0.0006579599146765454,0.00088018734715649,0.001553878812353288,0.0004299717196123116,0.00032009561097144537,0.0003525407770365843,0.00034074982669894427,0.00032915323268555095,0.0003800313993439394,0.0003950832168994983,0.000412100192844664,0.0026593991798163114,0.0028050569047552206,0.002866869928418257,0.0029253318479985457,0.0027374964869323138,0,0.5260074906367042,1,0
0,8.57915868486693e-05,0.00015412856548465125,0.0002026866720312809,0.0002709100021090357,0.00038169019141535,0.00011489869236773496,6.196763067799011e-05,8.013128520528096e-05,7.337271607884715e-05,6.811370447734083e-05,9.263463808918354e-05,9.905527875929565e-05,0.00010420868771820147,0.002583188481708566,0.002746079049310701,0.002810562034361491,0.0028707339172455455,0.002672567541187293,0,0.37308595280688306,1,0
0,0.0017018324325084495,0.0024518068174284335,0.0028753825799151434,0.003356927389116839,0.007331323860999518,0.002063865593489685,0.001363797085707053,0.0016067184504249422,0.0015124482592125557,0.0014302489651842514,0.0017932431102131508,0.0018781612859372879,0.0019580870323406287,0.00442840200072191,0.00470975435640521,0.004836976478548179,0.004998213641151816,0.00458435598331437,0,0.862552538287011,1,0
0,0.001072607683601341,0.0016862066756358513,0.0020239747723891487,0.0024359496505373885,0.004689623507805325,0.0013659823850098692,0.0008762832187779332,0.0010140730774980246,0.0009592756315800711,0.0009141520917419437,0.001132637153778803,0.0012014436115916033,0.0012829350588335789,0.004007730582783437,0.004358259429083954,0.004555251498169045,0.004739939412243852,0.004155819749900088,0,0.8641652993109389,1,0
